From,To,weight
Hayato Nakashima,Kazutoshi Fujikawa,1
Ismail Arai,Kazutoshi Fujikawa,1
Ashish Mahabal,Isaac Cho,1
Ashish Mahabal,Mohammed Elshambakey,1
Ashish Mahabal,S. George Djorgovski,1
Ashish Mahabal,Sreyasee Das Bhattacharjee,1
Ashish Mahabal,William J. Tolone,1
Isaac Cho,Mohammed Elshambakey,1
Isaac Cho,S. George Djorgovski,1
Isaac Cho,Sreyasee Das Bhattacharjee,1
Isaac Cho,William J. Tolone,1
Mohammed Elshambakey,S. George Djorgovski,1
Mohammed Elshambakey,Sreyasee Das Bhattacharjee,1
Mohammed Elshambakey,William J. Tolone,1
S. George Djorgovski,Sreyasee Das Bhattacharjee,1
S. George Djorgovski,William J. Tolone,1
Sreyasee Das Bhattacharjee,William J. Tolone,1
Sayed Khushal Shah,Yugyung Lee,1
Sayed Khushal Shah,Zeenat Tariq,1
Yugyung Lee,Zeenat Tariq,1
Bartosz Krawczyk,Bernhard Pfahringer,1
Bartosz Krawczyk,Michal Wozniak 0001,1
Bernhard Pfahringer,Michal Wozniak 0001,1
Antonella Santone,Giovanni Capobianco,1
Antonella Santone,Umberto Di Giacomo,1
Francesco Mercaldo,Giovanni Capobianco,1
Francesco Mercaldo,Umberto Di Giacomo,1
Giovanni Capobianco,Umberto Di Giacomo,1
Atilla Aral,Burak Kolukisa,1
Atilla Aral,Burcu Bakir-Gungor,1
Atilla Aral,Gokhan Goy,1
Atilla Aral,Hilal Hacilar,1
Atilla Aral,Mustafa Kus,1
Atilla Aral,Vehbi Cagri Gungor,1
Burak Kolukisa,Burcu Bakir-Gungor,1
Burak Kolukisa,Gokhan Goy,1
Burak Kolukisa,Hilal Hacilar,1
Burak Kolukisa,Mustafa Kus,1
Burak Kolukisa,Vehbi Cagri Gungor,1
Burcu Bakir-Gungor,Gokhan Goy,1
Burcu Bakir-Gungor,Hilal Hacilar,1
Burcu Bakir-Gungor,Mustafa Kus,1
Burcu Bakir-Gungor,Vehbi Cagri Gungor,1
Gokhan Goy,Hilal Hacilar,1
Gokhan Goy,Mustafa Kus,1
Gokhan Goy,Vehbi Cagri Gungor,1
Hilal Hacilar,Mustafa Kus,1
Hilal Hacilar,Vehbi Cagri Gungor,1
Mustafa Kus,Vehbi Cagri Gungor,1
Alessandro D'Anca,Cosimo Palazzo,1
Alessandro D'Anca,Dean N. Williams,1
Alessandro D'Anca,Donatello Elia,1
Alessandro D'Anca,Fabrizio Antonio,1
Alessandro D'Anca,Giovanni Aloisio,1
Alessandro D'Anca,Ian T. Foster,1
Alessandro D'Anca,Sandro Fiore,1
Cosimo Palazzo,Dean N. Williams,1
Cosimo Palazzo,Donatello Elia,1
Cosimo Palazzo,Fabrizio Antonio,1
Cosimo Palazzo,Giovanni Aloisio,1
Cosimo Palazzo,Ian T. Foster,1
Cosimo Palazzo,Sandro Fiore,1
Dean N. Williams,Donatello Elia,1
Dean N. Williams,Fabrizio Antonio,1
Dean N. Williams,Giovanni Aloisio,1
Dean N. Williams,Ian T. Foster,1
Dean N. Williams,Sandro Fiore,1
Donatello Elia,Fabrizio Antonio,1
Donatello Elia,Giovanni Aloisio,1
Donatello Elia,Ian T. Foster,1
Donatello Elia,Sandro Fiore,1
Fabrizio Antonio,Giovanni Aloisio,1
Fabrizio Antonio,Ian T. Foster,1
Fabrizio Antonio,Sandro Fiore,1
Giovanni Aloisio,Ian T. Foster,1
Giovanni Aloisio,Sandro Fiore,1
Ian T. Foster,Sandro Fiore,1
Angela Lai,Cara Jones,1
Angela Lai,Charlie K. Dagli,1
Angela Lai,Lin Li,1
Angela Lai,Matthew P. Daggett,1
Angela Lai,Olga Simek,1
Cara Jones,Charlie K. Dagli,1
Cara Jones,Lin Li,1
Cara Jones,Matthew P. Daggett,1
Cara Jones,Olga Simek,1
Charlie K. Dagli,Lin Li,1
Charlie K. Dagli,Matthew P. Daggett,1
Charlie K. Dagli,Olga Simek,1
Lin Li,Matthew P. Daggett,1
Lin Li,Olga Simek,1
Matthew P. Daggett,Olga Simek,1
Alex Kaplunovich,Yelena Yesha,1
Kenji Yamanishi,So Hirai,1
Francesco Gullo,Ilaria Bordino,1
Piyush Kumar,Soheila Abrishami,1
Frédérique Laforest,Julien Subercaze,1
Frédérique Laforest,Tanguy Raynaud,1
Julien Subercaze,Tanguy Raynaud,1
Adele Yunlan Sun,Fang (Cherry) Liu,1
Adele Yunlan Sun,Weijia Xu,1
Adele Yunlan Sun,Yuanjie Sun,1
Fang (Cherry) Liu,Weijia Xu,1
Fang (Cherry) Liu,Yuanjie Sun,1
Weijia Xu,Yuanjie Sun,1
Bob Vanderheyden,Ying Xie,1
Anindya Datta,Nisha Verma,1
Anindya Datta,Varun Chugh,1
Aravind Ravi,Nisha Verma,1
Aravind Ravi,Varun Chugh,1
Nisha Verma,Sangaralingam Kajanan,1
Nisha Verma,Varun Chugh,1
Sangaralingam Kajanan,Varun Chugh,1
Claudio Giuliano,Francesco Corcoglioniti,1
Claudio Giuliano,Yaroslav Nechaev,1
Francesco Corcoglioniti,Yaroslav Nechaev,1
David C. Anastasiu,Melody Moh,1
David C. Anastasiu,Swapnil Gaikwad,1
Melody Moh,Swapnil Gaikwad,1
Malek Ben Salem,Nahid Farhady Ghalaty,1
Lijian Wan,Tingjian Ge,1
Ahmet Soylu,Arild Waaler,1
Ahmet Soylu,Dag Hovland,1
Ahmet Soylu,Ernesto Jiménez-Ruiz,1
Ahmet Soylu,Evgeny Kharlamov,1
Ahmet Soylu,Guohui Xiao 0001,1
Ahmet Soylu,Ian Horrocks,1
Ahmet Soylu,Martin G. Skjæveland,1
Ahmet Soylu,Theofilos Mailis,1
Arild Waaler,Dag Hovland,1
Arild Waaler,Ernesto Jiménez-Ruiz,1
Arild Waaler,Martin G. Skjæveland,1
Arild Waaler,Theofilos Mailis,1
Dag Hovland,Ernesto Jiménez-Ruiz,1
Dag Hovland,Evgeny Kharlamov,1
Dag Hovland,Guohui Xiao 0001,1
Dag Hovland,Ian Horrocks,1
Dag Hovland,Martin G. Skjæveland,1
Dag Hovland,Theofilos Mailis,1
Ernesto Jiménez-Ruiz,Evgeny Kharlamov,1
Ernesto Jiménez-Ruiz,Guohui Xiao 0001,1
Ernesto Jiménez-Ruiz,Ian Horrocks,1
Ernesto Jiménez-Ruiz,Martin G. Skjæveland,1
Ernesto Jiménez-Ruiz,Theofilos Mailis,1
Evgeny Kharlamov,Martin G. Skjæveland,1
Evgeny Kharlamov,Theofilos Mailis,1
Guohui Xiao 0001,Martin G. Skjæveland,1
Guohui Xiao 0001,Theofilos Mailis,1
Ian Horrocks,Martin G. Skjæveland,1
Ian Horrocks,Theofilos Mailis,1
Martin G. Skjæveland,Theofilos Mailis,1
Junxian Song,Rong Wen,1
Junxian Song,Wenjing Yan,1
Avni Gulati,Magdalini Eirinaki,1
Daren Ler,Hongyu Teng,1
Daren Ler,Rahul Gidijala,1
Daren Ler,Yu He,1
Hongyu Teng,Rahul Gidijala,1
Hongyu Teng,Yu He,1
Rahul Gidijala,Yu He,1
Amit J. Shah,Ayse S. Cakmak,1
Amit J. Shah,Erik Reinertsen,1
Amit J. Shah,Herman A. Taylor,1
Ayse S. Cakmak,Erik Reinertsen,1
Ayse S. Cakmak,Gari D. Clifford,1
Ayse S. Cakmak,Herman A. Taylor,1
Erik Reinertsen,Gari D. Clifford,1
Erik Reinertsen,Herman A. Taylor,1
Gari D. Clifford,Herman A. Taylor,1
Daniel Deutch,Tova Milo,1
Daniel Deutch,Yehonatan Ginzberg,1
Tova Milo,Yehonatan Ginzberg,1
Leila Jalali,Narayanan Krishnamoorthy,2
Leila Jalali,Sungchul Kim,1
Narayanan Krishnamoorthy,Rahul Biswas,2
Narayanan Krishnamoorthy,Sungchul Kim,1
Rahul Biswas,Sungchul Kim,1
Alfredo Cuzzocrea,Carlo Mastroianni,1
Anil Gaihre,Hang Liu,1
Anil Gaihre,Yan Luo,1
Hang Liu,Yan Luo,1
Alfredo Cuzzocrea,Fabio Martinelli,1
Alfredo Cuzzocrea,Francesco Mercaldo,1
Chaomin Shen,Chenxiao Zhao,1
Chaomin Shen,Guixu Zhang,1
Chaomin Shen,Mixue Yu,1
Chaomin Shen,Yaxin Peng,1
Chenxiao Zhao,Guixu Zhang,1
Chenxiao Zhao,Mixue Yu,1
Chenxiao Zhao,Yaxin Peng,1
Guixu Zhang,Mixue Yu,1
Guixu Zhang,Yaxin Peng,1
Mixue Yu,Yaxin Peng,1
Esteban Urdiales,James A. DeBardelaben,1
Esteban Urdiales,Karolyn O. Babalola,1
Esteban Urdiales,Otis B. Jennings,1
James A. DeBardelaben,Karolyn O. Babalola,1
James A. DeBardelaben,Otis B. Jennings,1
Karolyn O. Babalola,Otis B. Jennings,1
K. Selçuk Candan,Parth Nagarkar,1
Bo Zong,Guofei Jiang,1
Bo Zong,Hui Zhang,1
Bo Zong,Lu-An Tang,1
Bo Zong,Qi Song,1
Bo Zong,Yinghui Wu,1
Guofei Jiang,Haifeng Chen,1
Guofei Jiang,Hui Zhang,1
Guofei Jiang,Lu-An Tang,1
Guofei Jiang,Qi Song,1
Guofei Jiang,Yinghui Wu,1
Haifeng Chen,Hui Zhang,1
Haifeng Chen,Lu-An Tang,2
Haifeng Chen,Qi Song,1
Haifeng Chen,Yinghui Wu,1
Hui Zhang,Lu-An Tang,1
Hui Zhang,Qi Song,1
Hui Zhang,Yinghui Wu,1
Lu-An Tang,Qi Song,1
Lu-An Tang,Yinghui Wu,1
Qi Song,Yinghui Wu,1
Dimosthenis Kyriazis,Ilias Maglogiannis,1
Dimosthenis Kyriazis,Konstantinos Moutselos,1
Dimosthenis Kyriazis,Vasiliki Diamantopoulou,1
Ilias Maglogiannis,Konstantinos Moutselos,1
Ilias Maglogiannis,Vasiliki Diamantopoulou,1
Konstantinos Moutselos,Vasiliki Diamantopoulou,1
Hui Li,Jiansen Huang,1
Hui Li,Jiyang Zhang,1
Jiansen Huang,Jiyang Zhang,1
Kyong Jin Shim,Li Chin Ho,1
Lei Lin,Minsoo Choi,1
Lei Lin,Yuntao Guo,1
Minsoo Choi,Tao Li 0019,1
Minsoo Choi,Yuntao Guo,1
Tao Li 0019,Yuntao Guo,1
Atsuyuki Morishima,Keishi Tajima,2
Atsuyuki Morishima,Toshiyuki Amagasa,2
Atsuyuki Morishima,Yusuke Suzuki,1
Keishi Tajima,Masaki Matsubara,2
Keishi Tajima,Toshiyuki Amagasa,2
Keishi Tajima,Yusuke Suzuki,1
Masaki Matsubara,Toshiyuki Amagasa,2
Masaki Matsubara,Yusuke Suzuki,1
Toshiyuki Amagasa,Yusuke Suzuki,1
Bogdan Hoanca,Christina McDowell Marinchak,1
Bogdan Hoanca,Edward Forrest,1
Christina McDowell Marinchak,Edward Forrest,1
Diego Calvanese,Elem Güzel Kalayci,1
Diego Calvanese,Tahir Emre Kalayci,1
Diego Calvanese,Vladislav Ryzhikov,1
Elem Güzel Kalayci,Guohui Xiao 0001,1
Elem Güzel Kalayci,Tahir Emre Kalayci,1
Elem Güzel Kalayci,Vladislav Ryzhikov,1
Guohui Xiao 0001,Tahir Emre Kalayci,1
Guohui Xiao 0001,Vladislav Ryzhikov,1
Tahir Emre Kalayci,Vladislav Ryzhikov,1
Chunjie Luo,Jianfeng Zhan,1
Chunjie Luo,Jiechao Cheng,1
Chunjie Luo,Jinheng Li,1
Chunjie Luo,Lei Wang 0004,1
Chunjie Luo,Rui Ren,1
Chunjie Luo,Yan Yin,1
Jianfeng Zhan,Jiechao Cheng,1
Jianfeng Zhan,Jinheng Li,1
Jianfeng Zhan,Lei Wang 0004,2
Jianfeng Zhan,Rui Ren,1
Jianfeng Zhan,Yan Yin,1
Jiechao Cheng,Jinheng Li,1
Jiechao Cheng,Lei Wang 0004,1
Jiechao Cheng,Rui Ren,1
Jiechao Cheng,Yan Yin,1
Jinheng Li,Lei Wang 0004,1
Jinheng Li,Rui Ren,1
Jinheng Li,Yan Yin,1
Lei Wang 0004,Rui Ren,1
Lei Wang 0004,Yan Yin,1
Rui Ren,Yan Yin,1
Alex Sim,Alina Lazar,1
Alex Sim,Kesheng Wu,1
Alina Lazar,Kesheng Wu,1
Albert Bifet,Jacob Montiel,1
Albert Bifet,Jesse Read,1
Albert Bifet,Viktor Losing,1
Jacob Montiel,Jesse Read,1
Jacob Montiel,Talel Abdessalem,1
Jacob Montiel,Viktor Losing,1
Jesse Read,Talel Abdessalem,1
Jesse Read,Viktor Losing,1
Talel Abdessalem,Viktor Losing,1
Raghavan Krishnan,Shweta Garg 0003,1
Sarangapani Jagannathan,Shweta Garg 0003,1
Shweta Garg 0003,V. A. Samaranayake,1
Erdogan Dogdu,Talha Karadeniz,1
Deqing Wang,Fuzhen Zhuang,1
Deqing Wang,Qing He 0003,1
Deqing Wang,Zhao Zhang,1
Deqing Wang,Zheng-Yu Niu,1
Fuzhen Zhuang,Qing He 0003,2
Fuzhen Zhuang,Zhao Zhang,1
Fuzhen Zhuang,Zheng-Yu Niu,1
Qing He 0003,Zhao Zhang,1
Qing He 0003,Zheng-Yu Niu,1
Zhao Zhang,Zheng-Yu Niu,1
Chen Cai,Fang Chen 0001,1
Chen Cai,Jie Xu 0008,1
Chen Cai,Weihong Wang,1
Chen Cai,Yang Wang 0002,1
Fang Chen 0001,Jie Xu 0008,1
Fang Chen 0001,Weihong Wang,1
Jie Xu 0008,Weihong Wang,1
Jie Xu 0008,Yang Wang 0002,1
Weihong Wang,Yang Wang 0002,1
Kota Tsubouchi,Takahiro Yabe,1
Kota Tsubouchi,Yoshihide Sekimoto,1
Takahiro Yabe,Yoshihide Sekimoto,1
Shihan Su,Tao Li 0019,1
Shihan Su,Xudong Liu,1
Tao Li 0019,Xudong Liu,1
Fatiha Sadat,Ngoc Tan Le,1
Despina-Athanasia Pantazi,Erwin Goor,1
Despina-Athanasia Pantazi,Firman Wahyudi,1
Despina-Athanasia Pantazi,George Stamoulis,1
Despina-Athanasia Pantazi,Hervé Caumont,1
Despina-Athanasia Pantazi,Konstantina Bereta,1
Despina-Athanasia Pantazi,Manolis Koubarakis,1
Despina-Athanasia Pantazi,Sam Ubels,1
Despina-Athanasia Pantazi,Valentijn Venus,1
Erwin Goor,Firman Wahyudi,1
Erwin Goor,George Stamoulis,1
Erwin Goor,Hervé Caumont,1
Erwin Goor,Konstantina Bereta,1
Erwin Goor,Manolis Koubarakis,1
Erwin Goor,Sam Ubels,1
Erwin Goor,Valentijn Venus,1
Firman Wahyudi,George Stamoulis,1
Firman Wahyudi,Hervé Caumont,1
Firman Wahyudi,Konstantina Bereta,1
Firman Wahyudi,Manolis Koubarakis,1
Firman Wahyudi,Sam Ubels,1
Firman Wahyudi,Valentijn Venus,1
George Stamoulis,Hervé Caumont,1
George Stamoulis,Konstantina Bereta,2
George Stamoulis,Manolis Koubarakis,2
George Stamoulis,Sam Ubels,1
George Stamoulis,Valentijn Venus,1
Hervé Caumont,Konstantina Bereta,1
Hervé Caumont,Manolis Koubarakis,1
Hervé Caumont,Sam Ubels,1
Hervé Caumont,Valentijn Venus,1
Konstantina Bereta,Sam Ubels,1
Konstantina Bereta,Valentijn Venus,1
Manolis Koubarakis,Sam Ubels,1
Manolis Koubarakis,Valentijn Venus,1
Sam Ubels,Valentijn Venus,1
Azam Hamidinekoo,Reyer Zwiggelaar,1
Azam Hamidinekoo,Zaineb Chelly Dagdia,1
Azam Hamidinekoo,Zobia Suhail,1
Reyer Zwiggelaar,Zaineb Chelly Dagdia,1
Reyer Zwiggelaar,Zobia Suhail,1
Zaineb Chelly Dagdia,Zobia Suhail,1
Harunobu Daikoku,Hideyuki Kawashima,1
Harunobu Daikoku,Osamu Tatebe,1
Hideyuki Kawashima,Osamu Tatebe,1
Dongsheng Li 0001,Jun Xu,1
Dongsheng Li 0001,Siqi Shen,1
Dongsheng Li 0001,Yongquan Fu,1
Jun Xu,Siqi Shen,1
Jun Xu,Yongquan Fu,1
Siqi Shen,Yongquan Fu,1
Flavia Fulco,Munenari Inoguchi,1
Flavia Fulco,Tomoya Mikami,1
Munenari Inoguchi,Tomoya Mikami,1
Qiangqiang Nie,Quan-Wu Xiao,1
Qiangqiang Nie,Shufang Hou,1
Qiangqiang Nie,Yudong Tan,1
Qiangqiang Nie,Zhicheng Gong,1
Quan-Wu Xiao,Shufang Hou,1
Quan-Wu Xiao,Yudong Tan,1
Quan-Wu Xiao,Zhicheng Gong,1
Shufang Hou,Yudong Tan,1
Shufang Hou,Zhicheng Gong,1
Yudong Tan,Zhicheng Gong,1
Hagit Shatkay,Pengyuan Li 0001,1
Hagit Shatkay,Xiangying Jiang,1
Pengyuan Li 0001,Xiangying Jiang,1
Andreas Gocht,Christoph Lehmann,1
Andreas Gocht,Robert Schöne,1
Christoph Lehmann,Robert Schöne,1
James Joshi,Leila Karimi,1
Ambuj K. Singh,Omid Askarisichani,1
Ambuj K. Singh,Xuan-Hong Dang,1
Omid Askarisichani,Xuan-Hong Dang,1
Milan Jovic,Nenad Stojanovic,1
Athanasios N. Nikolakopoulos,Dimitris Berberidis,1
Athanasios N. Nikolakopoulos,Georgios B. Giannakis,1
Dimitris Berberidis,Georgios B. Giannakis,1
Chaozhuo Li,MingJie Tang,1
Chaozhuo Li,Ruifeng Zheng,1
Chaozhuo Li,Weichen Xu,1
Chaozhuo Li,Weiqing Yang,1
Chaozhuo Li,Yongyang Yu,1
MingJie Tang,Ruifeng Zheng,1
MingJie Tang,Weichen Xu,1
MingJie Tang,Weiqing Yang,1
MingJie Tang,Yanbo Liang,1
MingJie Tang,Yongyang Yu,1
Ruifeng Zheng,Weichen Xu,1
Ruifeng Zheng,Weiqing Yang,1
Ruifeng Zheng,Yanbo Liang,1
Ruifeng Zheng,Yongyang Yu,1
Weichen Xu,Weiqing Yang,1
Weichen Xu,Yanbo Liang,1
Weichen Xu,Yongyang Yu,1
Weiqing Yang,Yanbo Liang,1
Weiqing Yang,Yongyang Yu,1
Yanbo Liang,Yongyang Yu,1
Alexander Shires,Jacob Cohen,1
Alexander Shires,John Hwang,1
Alexander Shires,Matthew Dwyer,1
Jacob Cohen,John Hwang,1
Jacob Cohen,Matthew Dwyer,1
John Hwang,Matthew Dwyer,1
Xiangbin Yan,Xingfen Wang,1
Xiangbin Yan,Yangchun Ma,1
Xingfen Wang,Yangchun Ma,1
Boyan Kolev,Esther Pacitti,1
Boyan Kolev,Patrick Valduriez,1
Boyan Kolev,Pavlos Kranas,1
Boyan Kolev,Ricardo Jiménez-Peris,1
Boyan Kolev,Ricardo Vilaça,1
Boyan Kolev,Rui C. Gonçalves,1
Esther Pacitti,Oleksandra Levchenko,1
Esther Pacitti,Patrick Valduriez,1
Esther Pacitti,Pavlos Kranas,1
Esther Pacitti,Ricardo Jiménez-Peris,1
Esther Pacitti,Ricardo Vilaça,1
Esther Pacitti,Rui C. Gonçalves,1
Oleksandra Levchenko,Patrick Valduriez,1
Oleksandra Levchenko,Pavlos Kranas,1
Oleksandra Levchenko,Ricardo Jiménez-Peris,1
Oleksandra Levchenko,Ricardo Vilaça,1
Oleksandra Levchenko,Rui C. Gonçalves,1
Patrick Valduriez,Pavlos Kranas,1
Patrick Valduriez,Ricardo Jiménez-Peris,1
Patrick Valduriez,Ricardo Vilaça,1
Patrick Valduriez,Rui C. Gonçalves,1
Pavlos Kranas,Ricardo Jiménez-Peris,1
Pavlos Kranas,Ricardo Vilaça,1
Pavlos Kranas,Rui C. Gonçalves,1
Ricardo Jiménez-Peris,Ricardo Vilaça,1
Ricardo Jiménez-Peris,Rui C. Gonçalves,1
Ricardo Vilaça,Rui C. Gonçalves,1
Bo Li,Le Jia,1
Archana Ramalingam,Chandrasekar Vuppalapati,1
Archana Ramalingam,Sharat Kedari,1
Ashkan Samiee,Yinjie Huang,1
Ashkan Samiee,Yu Bai 0004,1
Yinjie Huang,Yu Bai 0004,1
Daniel Deutch,Nave Frost,1
Arantza Illarramendi,Borja Calvo,1
Arantza Illarramendi,Borja Diez,2
Arantza Illarramendi,Jon Vadillo,1
Arantza Illarramendi,Kevin Villalobos,2
Borja Calvo,Borja Diez,1
Borja Calvo,Jon Vadillo,1
Borja Calvo,Kevin Villalobos,1
Borja Diez,Jon Vadillo,1
Borja Diez,Kevin Villalobos,2
Jon Vadillo,Kevin Villalobos,1
Amlan Chatterjee,Khondker S. Hasan,1
Amlan Chatterjee,Rushabh Jitendrakumar Shah,1
Khondker S. Hasan,Rushabh Jitendrakumar Shah,1
Li-Chen Cheng,Mu-En Wu,1
Li-Chen Cheng,Yu-Hsiang Huang,1
Mu-En Wu,Yu-Hsiang Huang,1
Johannes Müller,Jörn Kuhlenkamp,1
Johannes Müller,Markus Klems,1
Johannes Müller,Sebastian Werner,1
Johannes Müller,Stefan Tai,1
Jörn Kuhlenkamp,Markus Klems,1
Jörn Kuhlenkamp,Sebastian Werner,1
Jörn Kuhlenkamp,Stefan Tai,1
Markus Klems,Sebastian Werner,1
Markus Klems,Stefan Tai,1
Sebastian Werner,Stefan Tai,1
Anying Li,Derek Lin,1
Donghui Yan,Honggang Wang 0001,1
Donghui Yan,Jin Wang,1
Donghui Yan,Yingjie Wang,1
Donghui Yan,Zhenpeng Li,1
Honggang Wang 0001,Jin Wang,1
Honggang Wang 0001,Yingjie Wang,1
Honggang Wang 0001,Zhenpeng Li,1
Jin Wang,Yingjie Wang,1
Jin Wang,Zhenpeng Li,1
Yingjie Wang,Zhenpeng Li,1
Christophe Van Gysel,Dan Li 0015,1
Christophe Van Gysel,Elena Simperl,1
Christophe Van Gysel,Evangelos Kanoulas,2
Christophe Van Gysel,Giannis Haralabopoulos,1
Christophe Van Gysel,Lora Aroyo,1
Christophe Van Gysel,Oana Inel,1
Christophe Van Gysel,Zoltán Szlávik,1
Dan Li 0015,Elena Simperl,1
Dan Li 0015,Evangelos Kanoulas,1
Dan Li 0015,Giannis Haralabopoulos,1
Dan Li 0015,Lora Aroyo,1
Dan Li 0015,Oana Inel,1
Dan Li 0015,Zoltán Szlávik,1
Elena Simperl,Evangelos Kanoulas,1
Elena Simperl,Giannis Haralabopoulos,1
Elena Simperl,Lora Aroyo,1
Elena Simperl,Oana Inel,1
Elena Simperl,Zoltán Szlávik,1
Evangelos Kanoulas,Giannis Haralabopoulos,1
Evangelos Kanoulas,Lora Aroyo,1
Evangelos Kanoulas,Oana Inel,1
Evangelos Kanoulas,Zoltán Szlávik,1
Giannis Haralabopoulos,Lora Aroyo,1
Giannis Haralabopoulos,Oana Inel,1
Giannis Haralabopoulos,Zoltán Szlávik,1
Lora Aroyo,Oana Inel,1
Lora Aroyo,Zoltán Szlávik,1
Oana Inel,Zoltán Szlávik,1
Fusheng Wei,Han Qin,1
Fusheng Wei,Haozhen Zhao,1
Fusheng Wei,Shi Ye,1
Han Qin,Haozhen Zhao,1
Han Qin,Shi Ye,1
Han-Gyu Kim,Ho-Jin Choi,1
Han-Gyu Kim,Minsu Kwon,1
Ho-Jin Choi,Minsu Kwon,1
Alfredo Goñi,Arantza Illarramendi,1
Alfredo Goñi,Borja Diez,1
Alfredo Goñi,José Miguel Blanco,1
Alfredo Goñi,Kevin Villalobos,1
Arantza Illarramendi,José Miguel Blanco,1
Borja Diez,José Miguel Blanco,1
José Miguel Blanco,Kevin Villalobos,1
Joshua Lampkins,Tiffany Hyun-Jin Kim,1
Anja Gruenheid,Cong Yu 0001,1
Anja Gruenheid,Flip Korn,1
Anja Gruenheid,Jiaming Shen,1
Anja Gruenheid,Jiawei Han 0001,1
Anja Gruenheid,Jingbo Shang,1
Anja Gruenheid,Tianhang Sun,1
Anja Gruenheid,Xingbang Liu,1
Anja Gruenheid,Ádám D. Lelkes,1
Cong Yu 0001,Flip Korn,1
Cong Yu 0001,Jiaming Shen,1
Cong Yu 0001,Jiawei Han 0001,1
Cong Yu 0001,Jingbo Shang,1
Cong Yu 0001,Tianhang Sun,1
Cong Yu 0001,Xingbang Liu,1
Cong Yu 0001,Ádám D. Lelkes,1
Flip Korn,Jiaming Shen,1
Flip Korn,Jiawei Han 0001,1
Flip Korn,Jingbo Shang,1
Flip Korn,Tianhang Sun,1
Flip Korn,Xingbang Liu,1
Flip Korn,Ádám D. Lelkes,1
Jiaming Shen,Jingbo Shang,1
Jiaming Shen,Tianhang Sun,1
Jiaming Shen,Xingbang Liu,1
Jiaming Shen,Ádám D. Lelkes,1
Jiawei Han 0001,Jingbo Shang,1
Jiawei Han 0001,Tianhang Sun,1
Jiawei Han 0001,Xingbang Liu,1
Jiawei Han 0001,Ádám D. Lelkes,1
Jingbo Shang,Tianhang Sun,1
Jingbo Shang,Xingbang Liu,1
Jingbo Shang,Ádám D. Lelkes,1
Tianhang Sun,Xingbang Liu,1
Tianhang Sun,Ádám D. Lelkes,1
Xingbang Liu,Ádám D. Lelkes,1
Andreas Kerren,Rafael Messias Martins,1
Asmaa El Hannani,Kevin Degila,1
Asmaa El Hannani,Rahhal Errattahi,1
Kevin Degila,Rahhal Errattahi,1
Hidehiko Shishido,Itaru Kitahara,2
Hidehiko Shishido,Koyo Kobayashi,1
Hidehiko Shishido,Yoshinari Kameda,1
Itaru Kitahara,Koyo Kobayashi,1
Itaru Kitahara,Yoshinari Kameda,1
Koyo Kobayashi,Yoshinari Kameda,1
Daniel Yue Zhang,Lixing Song,1
Daniel Yue Zhang,Qi Li 0016,1
Daniel Yue Zhang,Yang Zhang 0031,1
Dong Wang 0002,Lixing Song,1
Dong Wang 0002,Qi Li 0016,1
Lixing Song,Qi Li 0016,1
Lixing Song,Yang Zhang 0031,1
Qi Li 0016,Yang Zhang 0031,1
Bo Chen,Cuiping Li,1
Bo Chen,Fengmei Jin,1
Bo Chen,Guojie Song,1
Bo Chen,Hong Chen 0001,1
Bo Chen,Jing Zhang 0001,1
Bo Chen,Xianming Wang,1
Bo Chen,Yutao Zhang,1
Cuiping Li,Fengmei Jin,1
Cuiping Li,Guojie Song,1
Cuiping Li,Hong Chen 0001,1
Cuiping Li,Jing Zhang 0001,1
Cuiping Li,Xianming Wang,1
Cuiping Li,Yutao Zhang,1
Fengmei Jin,Guojie Song,1
Fengmei Jin,Hong Chen 0001,1
Fengmei Jin,Jing Zhang 0001,1
Fengmei Jin,Xianming Wang,1
Fengmei Jin,Yutao Zhang,1
Guojie Song,Hong Chen 0001,1
Guojie Song,Jing Zhang 0001,1
Guojie Song,Xianming Wang,1
Guojie Song,Yutao Zhang,1
Hong Chen 0001,Jing Zhang 0001,1
Hong Chen 0001,Xianming Wang,1
Hong Chen 0001,Yutao Zhang,1
Jing Zhang 0001,Xianming Wang,1
Jing Zhang 0001,Yutao Zhang,1
Xianming Wang,Yutao Zhang,1
Adriano Veloso,Alberto H. F. Laender,1
Adriano Veloso,Nivio Ziviani,1
Adriano Veloso,Tiago Alves 0002,1
Alberto H. F. Laender,Nivio Ziviani,1
Alberto H. F. Laender,Tiago Alves 0002,1
Nivio Ziviani,Tiago Alves 0002,1
Jacqueline C. K. Lam,Yang Han,2
Jacqueline C. K. Lam,Zafar Gilani,1
Jacqueline C. K. Lam,Zhiyi Lu,1
Victor O. K. Li,Yang Han,2
Victor O. K. Li,Zafar Gilani,1
Victor O. K. Li,Zhiyi Lu,1
Yang Han,Zafar Gilani,1
Yang Han,Zhiyi Lu,1
Zafar Gilani,Zhiyi Lu,1
Chen Li 0027,Mahboob Qaosar,1
Chen Li 0027,Minjia He,1
Chen Li 0027,Saleh Ahmed,1
Chen Li 0027,Yasuhiko Morimoto,1
Mahboob Qaosar,Minjia He,1
Mahboob Qaosar,Saleh Ahmed,1
Mahboob Qaosar,Yasuhiko Morimoto,1
Minjia He,Saleh Ahmed,1
Minjia He,Yasuhiko Morimoto,1
Saleh Ahmed,Yasuhiko Morimoto,1
