From,To,weight
A. Munoz-Jaramillo,J. C. Windmueller,1
A. Munoz-Jaramillo,J. P. Vargas-Acosta,1
A. Munoz-Jaramillo,J. W. Harvey,1
A. Munoz-Jaramillo,J. Zhang,1
A. Munoz-Jaramillo,M. D. DeLuca,1
A. Munoz-Jaramillo,P. C. H. Martens,1
A. Munoz-Jaramillo,S. Vargas-Dominguez,1
A. Munoz-Jaramillo,Z. A. Werginz,1
C. E. DeForest,D. A. Lamb,1
C. E. DeForest,D. W. Longcope,1
C. E. DeForest,J. C. Windmueller,1
C. E. DeForest,J. P. Vargas-Acosta,1
C. E. DeForest,J. W. Harvey,1
C. E. DeForest,J. Zhang,1
C. E. DeForest,M. D. DeLuca,1
C. E. DeForest,P. C. H. Martens,1
C. E. DeForest,S. Vargas-Dominguez,1
C. E. DeForest,Z. A. Werginz,1
D. A. Lamb,D. W. Longcope,1
D. A. Lamb,J. C. Windmueller,1
D. A. Lamb,J. P. Vargas-Acosta,1
D. A. Lamb,J. W. Harvey,1
D. A. Lamb,J. Zhang,1
D. A. Lamb,M. D. DeLuca,1
D. A. Lamb,P. C. H. Martens,1
D. A. Lamb,S. Vargas-Dominguez,1
D. A. Lamb,Z. A. Werginz,1
D. W. Longcope,J. C. Windmueller,1
D. W. Longcope,J. P. Vargas-Acosta,1
D. W. Longcope,J. W. Harvey,1
D. W. Longcope,J. Zhang,1
D. W. Longcope,M. D. DeLuca,1
D. W. Longcope,P. C. H. Martens,1
D. W. Longcope,S. Vargas-Dominguez,1
D. W. Longcope,Z. A. Werginz,1
J. C. Windmueller,J. P. Vargas-Acosta,1
J. C. Windmueller,J. W. Harvey,1
J. C. Windmueller,J. Zhang,1
J. C. Windmueller,M. D. DeLuca,1
J. C. Windmueller,P. C. H. Martens,1
J. C. Windmueller,S. Vargas-Dominguez,1
J. C. Windmueller,Z. A. Werginz,1
J. P. Vargas-Acosta,J. W. Harvey,1
J. P. Vargas-Acosta,J. Zhang,1
J. P. Vargas-Acosta,M. D. DeLuca,1
J. P. Vargas-Acosta,P. C. H. Martens,1
J. P. Vargas-Acosta,S. Vargas-Dominguez,1
J. P. Vargas-Acosta,Z. A. Werginz,1
J. W. Harvey,J. Zhang,1
J. W. Harvey,M. D. DeLuca,1
J. W. Harvey,P. C. H. Martens,1
J. W. Harvey,S. Vargas-Dominguez,1
J. W. Harvey,Z. A. Werginz,1
J. Zhang,M. D. DeLuca,1
J. Zhang,P. C. H. Martens,1
J. Zhang,S. Vargas-Dominguez,1
J. Zhang,Z. A. Werginz,1
M. D. DeLuca,P. C. H. Martens,1
M. D. DeLuca,S. Vargas-Dominguez,1
M. D. DeLuca,Z. A. Werginz,1
P. C. H. Martens,S. Vargas-Dominguez,1
P. C. H. Martens,Z. A. Werginz,1
S. Vargas-Dominguez,Z. A. Werginz,1
Xiangnan Kong,Xinyue Liu,1
Xiangnan Kong,Yanhua Li,1
Xinyue Liu,Yanhua Li,1
Hung T. Nguyen 0003,Michael L. Mayo,1
Hung T. Nguyen 0003,Preetam Ghosh,1
Hung T. Nguyen 0003,Thang N. Dinh,1
Michael L. Mayo,Preetam Ghosh,1
Michael L. Mayo,Thang N. Dinh,1
Preetam Ghosh,Thang N. Dinh,1
Ami Hayashi,Hiroki Matsutani,1
Ami Hayashi,Kohei Nakamura,1
Hiroki Matsutani,Kohei Nakamura,1
Anthony Clodfelter,Everett Neil Rush,1
Anthony Clodfelter,Giri Prakash,1
Anthony Clodfelter,Jimmy W. Voyles,1
Anthony Clodfelter,Jitendra Kumar 0001,1
Anthony Clodfelter,Robert Records,1
Everett Neil Rush,Giri Prakash,2
Everett Neil Rush,Jimmy W. Voyles,1
Everett Neil Rush,Jitendra Kumar 0001,1
Everett Neil Rush,Robert Records,1
Giri Prakash,Jimmy W. Voyles,1
Giri Prakash,Jitendra Kumar 0001,1
Giri Prakash,Robert Records,1
Jimmy W. Voyles,Jitendra Kumar 0001,1
Jimmy W. Voyles,Robert Records,1
Jitendra Kumar 0001,Robert Records,1
Abhishek Sikchi,Pawan Goyal,1
Abhishek Sikchi,Samik Datta,1
Pawan Goyal,Samik Datta,1
Hanyong Hao,Jiye Wang,1
Hanyong Hao,Jun He 0006,1
Hanyong Hao,Nan Zeng,1
Hanyong Hao,Yue Zhang,1
Jiye Wang,Jun He 0006,1
Jiye Wang,Nan Zeng,1
Jiye Wang,Yue Zhang,1
Jun He 0006,Nan Zeng,1
Jun He 0006,Yue Zhang,1
Nan Zeng,Yue Zhang,1
J. Pelti,M. J. Kapyla,1
J. Pelti,N. Olspert,1
M. J. Kapyla,N. Olspert,1
Ibrahim M. Alabdulmohsin,Xiangliang Zhang 0001,1
Ibrahim M. Alabdulmohsin,Yufei Han,1
Ibrahim M. Alabdulmohsin,Yun Shen,1
Xiangliang Zhang 0001,Yufei Han,1
Xiangliang Zhang 0001,Yun Shen,1
Yufei Han,Yun Shen,1
Dongwon Lee 0001,Jason (Jiasheng) Zhang,1
Dongwon Lee 0001,Kyumin Lee,1
Dongwon Lee 0001,Prudhvi Ratna Badri Satya,1
Dongwon Lee 0001,Thanh Tran 0005,1
Jason (Jiasheng) Zhang,Kyumin Lee,1
Jason (Jiasheng) Zhang,Prudhvi Ratna Badri Satya,1
Jason (Jiasheng) Zhang,Thanh Tran 0005,1
Kyumin Lee,Prudhvi Ratna Badri Satya,1
Kyumin Lee,Thanh Tran 0005,1
Prudhvi Ratna Badri Satya,Thanh Tran 0005,1
Dale Stansberry,Peter Xenopoulos,1
Dale Stansberry,Sreenivas S. Sukumar,1
John Harney,Peter Xenopoulos,1
John Harney,Sreenivas S. Sukumar,1
Peter Xenopoulos,Seung-Hwan Lim,1
Peter Xenopoulos,Sreenivas S. Sukumar,1
Seung-Hwan Lim,Sreenivas S. Sukumar,1
Chen Wang 0018,Jianmin Wang 0001,1
Chen Wang 0018,Jinrui Zhang,1
Chen Wang 0018,Raymond K. Wong,1
Chen Wang 0018,Xiangdong Huang,1
Jianmin Wang 0001,Jinrui Zhang,1
Jianmin Wang 0001,Raymond K. Wong,1
Jianmin Wang 0001,Xiangdong Huang,1
Jinrui Zhang,Raymond K. Wong,1
Jinrui Zhang,Xiangdong Huang,1
Raymond K. Wong,Xiangdong Huang,1
Jason Laura,Robin L. Fergason,1
Abhimanyu Lad,Ganesh Venkataraman,1
Abhimanyu Lad,Lin Guo,1
Abhimanyu Lad,Shakti Sinha,1
Ganesh Venkataraman,Lin Guo,1
Ganesh Venkataraman,Shakti Sinha,1
Lin Guo,Shakti Sinha,1
Guangyuan Piao,John G. Breslin,1
Alfredo Cuzzocrea,Carlo Mastroianni,1
Alfredo Cuzzocrea,Giorgio Mario Grasso,1
Carlo Mastroianni,Giorgio Mario Grasso,1
Felix Rauchenstein,Hông-Ân Cao,1
Felix Rauchenstein,Karl Aberer,1
Felix Rauchenstein,Nuno Nunes 0001,1
Felix Rauchenstein,Tri Kurniawan Wijaya,1
Bee-Chung Chen,Deepak Agarwal,3
Bee-Chung Chen,Igor Perisic,1
Bee-Chung Chen,Navneet Kapur,1
Bee-Chung Chen,Nikita I. Lytkin,1
Deepak Agarwal,Igor Perisic,1
Deepak Agarwal,Navneet Kapur,1
Deepak Agarwal,Nikita I. Lytkin,1
Igor Perisic,Navneet Kapur,1
Igor Perisic,Nikita I. Lytkin,1
Navneet Kapur,Nikita I. Lytkin,1
Dawei Yin,Mark A. Hasegawa-Johnson,1
Dawei Yin,Shiyu Chang,1
Dawei Yin,Thomas S. Huang,1
Dawei Yin,Yang Zhang 0001,1
Jiliang Tang,Mark A. Hasegawa-Johnson,1
Jiliang Tang,Shiyu Chang,1
Jiliang Tang,Thomas S. Huang,1
Jiliang Tang,Yang Zhang 0001,1
Mark A. Hasegawa-Johnson,Shiyu Chang,1
Mark A. Hasegawa-Johnson,Thomas S. Huang,1
Mark A. Hasegawa-Johnson,Yang Zhang 0001,1
Mark A. Hasegawa-Johnson,Yi Chang 0001,1
Shiyu Chang,Thomas S. Huang,1
Shiyu Chang,Yang Zhang 0001,1
Shiyu Chang,Yi Chang 0001,1
Thomas S. Huang,Yang Zhang 0001,1
Thomas S. Huang,Yi Chang 0001,1
Yang Zhang 0001,Yi Chang 0001,1
Adi Omari,Benny Kimelfeld,1
Adi Omari,Eran Yahav,1
Adi Omari,Sharon Shoham,1
Benny Kimelfeld,Eran Yahav,1
Benny Kimelfeld,Sharon Shoham,1
Eran Yahav,Sharon Shoham,1
Carlos Guestrin,Tianqi Chen,1
Pranali Yawalkar,Prithu Banerjee,1
Pranali Yawalkar,Sayan Ranu,1
Prithu Banerjee,Sayan Ranu,1
Abdullah Mueen,Eamonn J. Keogh,1
Jennifer Wortman Vaughan,Mary L. Gray,1
Jennifer Wortman Vaughan,Ming Yin,1
Jennifer Wortman Vaughan,Siddharth Suri,1
Mary L. Gray,Ming Yin,1
Mary L. Gray,Siddharth Suri,1
Ming Yin,Siddharth Suri,1
Enhong Chen,Hao Zhong,1
Enhong Chen,Hengshu Zhu,2
Enhong Chen,Hui Xiong 0001,2
Enhong Chen,Qi Liu 0003,3
Enhong Chen,Tong Xu,1
Enhong Chen,Xiangyu Zhao,1
Hao Zhong,Hengshu Zhu,1
Hao Zhong,Hui Xiong 0001,1
Hao Zhong,Qi Liu 0003,1
Hao Zhong,Tong Xu,1
Hao Zhong,Xiangyu Zhao,1
Hengshu Zhu,Hui Xiong 0001,4
Hengshu Zhu,Qi Liu 0003,2
Hengshu Zhu,Tong Xu,1
Hengshu Zhu,Xiangyu Zhao,1
Hui Xiong 0001,Qi Liu 0003,2
Hui Xiong 0001,Tong Xu,1
Hui Xiong 0001,Xiangyu Zhao,1
Qi Liu 0003,Tong Xu,1
Qi Liu 0003,Xiangyu Zhao,1
Tong Xu,Xiangyu Zhao,1
Benjamin Letham,Cynthia Rudin,1
Benjamin Letham,Lydia M. Letham,1
Cynthia Rudin,Lydia M. Letham,1
Jon M. Kleinberg,Jure Leskovec,1
Jon M. Kleinberg,Justin Cheng,1
Jon M. Kleinberg,Lada A. Adamic,1
Jure Leskovec,Justin Cheng,1
Jure Leskovec,Lada A. Adamic,1
Justin Cheng,Lada A. Adamic,1
Joshua E. Blumenstock,Muhammad R. Khan,1
Hanjun Dai,Le Song,1
Hanjun Dai,Manuel Gomez-Rodriguez,1
Hanjun Dai,Nan Du,1
Hanjun Dai,Rakshit Trivedi,1
Hanjun Dai,Utkarsh Upadhyay,1
Le Song,Manuel Gomez-Rodriguez,2
Le Song,Nan Du,1
Le Song,Rakshit Trivedi,1
Le Song,Utkarsh Upadhyay,1
Manuel Gomez-Rodriguez,Nan Du,1
Manuel Gomez-Rodriguez,Rakshit Trivedi,1
Manuel Gomez-Rodriguez,Utkarsh Upadhyay,1
Nan Du,Rakshit Trivedi,1
Nan Du,Utkarsh Upadhyay,1
Rakshit Trivedi,Utkarsh Upadhyay,1
Huzefa Rangwala,Naren Ramakrishnan,2
Huzefa Rangwala,Sathappan Muthiah,1
Huzefa Rangwala,Yue Ning,2
Naren Ramakrishnan,Sathappan Muthiah,2
Naren Ramakrishnan,Yue Ning,2
Sathappan Muthiah,Yue Ning,1
Alejandro Jaimes,Alice H. Oh,1
Alejandro Jaimes,Amin Mantrach,1
Alejandro Jaimes,Joon Hee Kim,1
Alice H. Oh,Amin Mantrach,1
Alice H. Oh,Joon Hee Kim,1
Amin Mantrach,Joon Hee Kim,1
Enhong Chen,Guifeng Wang,1
Enhong Chen,Hongke Zhao,1
Enhong Chen,Yong Ge,2
Guifeng Wang,Hongke Zhao,1
Guifeng Wang,Qi Liu 0003,1
Guifeng Wang,Yong Ge,1
Hongke Zhao,Qi Liu 0003,1
Hongke Zhao,Yong Ge,1
Qi Liu 0003,Yong Ge,2
Bee-Chung Chen,Liang Zhang 0021,1
Bee-Chung Chen,XianXing Zhang,1
Bee-Chung Chen,Yiming Ma,1
Bee-Chung Chen,Yitong Zhou,1
Deepak Agarwal,Liang Zhang 0021,1
Deepak Agarwal,XianXing Zhang,1
Deepak Agarwal,Yiming Ma,1
Deepak Agarwal,Yitong Zhou,1
Liang Zhang 0021,XianXing Zhang,1
Liang Zhang 0021,Yiming Ma,1
Liang Zhang 0021,Yitong Zhou,1
XianXing Zhang,Yiming Ma,1
XianXing Zhang,Yitong Zhou,1
Yiming Ma,Yitong Zhou,1
Aurélien Lucchi,Carsten Eickhoff,1
Aurélien Lucchi,Marina Ganea,1
Aurélien Lucchi,Octavian-Eugen Ganea,1
Aurélien Lucchi,Thomas Hofmann,1
Carsten Eickhoff,Marina Ganea,1
Carsten Eickhoff,Octavian-Eugen Ganea,1
Carsten Eickhoff,Thomas Hofmann,2
Marina Ganea,Octavian-Eugen Ganea,1
Marina Ganea,Thomas Hofmann,1
Octavian-Eugen Ganea,Thomas Hofmann,1
Alex Beutel,Bryan Hooi,1
Alex Beutel,Christos Faloutsos,1
Alex Beutel,Hyun Ah Song,1
Alex Beutel,Kijung Shin,1
Alex Beutel,Neil Shah,1
Bryan Hooi,Christos Faloutsos,1
Bryan Hooi,Hyun Ah Song,1
Bryan Hooi,Kijung Shin,1
Bryan Hooi,Neil Shah,1
Christos Faloutsos,Hyun Ah Song,1
Christos Faloutsos,Kijung Shin,1
Christos Faloutsos,Neil Shah,1
Hyun Ah Song,Kijung Shin,1
Hyun Ah Song,Neil Shah,1
Kijung Shin,Neil Shah,1
Christian Böhm,Claudia Plant,2
Christian Böhm,Sebastian Goebl,1
Christian Böhm,Wei Ye 0001,1
Claudia Plant,Sebastian Goebl,1
Claudia Plant,Wei Ye 0001,1
Sebastian Goebl,Wei Ye 0001,1
Josep M. Pujol,Konark Modi,1
Josep M. Pujol,Sam Macbeth,1
Josep M. Pujol,Zhonghao Yu,1
Konark Modi,Sam Macbeth,1
Konark Modi,Zhonghao Yu,1
Sam Macbeth,Zhonghao Yu,1
Gursimran Singh,Shashank Srikant,1
Gursimran Singh,Varun Aggarwal,1
Shashank Srikant,Varun Aggarwal,1
Domagoj Vrgoc,Felipe Pezoa,1
Domagoj Vrgoc,Fernando Suárez,1
Domagoj Vrgoc,Juan L. Reutter,1
Domagoj Vrgoc,Martín Ugarte,1
Felipe Pezoa,Fernando Suárez,1
Felipe Pezoa,Juan L. Reutter,1
Felipe Pezoa,Martín Ugarte,1
Fernando Suárez,Juan L. Reutter,1
Fernando Suárez,Martín Ugarte,1
Juan L. Reutter,Martín Ugarte,1
Mingfei Zhao,Tian Lin,1
Mingfei Zhao,Wei Chen,1
Mingfei Zhao,Xuren Zhou,1
Mingfei Zhao,Zihan Tan,1
Tian Lin,Wei Chen,1
Tian Lin,Xuren Zhou,1
Tian Lin,Zihan Tan,1
Wei Chen,Xuren Zhou,1
Wei Chen,Zihan Tan,1
Xuren Zhou,Zihan Tan,1
Dorothea Wiesmann,Ioana Giurgiu,1
Dorothea Wiesmann,Jasmina Bogojeska,1
Dorothea Wiesmann,Mirela Madalina Botezatu,1
Ioana Giurgiu,Jasmina Bogojeska,1
Ioana Giurgiu,Mirela Madalina Botezatu,1
Jasmina Bogojeska,Mirela Madalina Botezatu,1
Filip Radlinski,Katja Hofmann,1
Filip Radlinski,Konstantina Christakopoulou,1
Katja Hofmann,Konstantina Christakopoulou,1
Chun-Ta Lu,Jianping Cao,1
Chun-Ta Lu,Jiaqi Ma 0001,1
Chun-Ta Lu,Linlin Shen,1
Jianping Cao,Jiaqi Ma 0001,1
Jianping Cao,Lifang He 0001,1
Jianping Cao,Linlin Shen,1
Jianping Cao,Philip S. Yu,1
Jiaqi Ma 0001,Lifang He 0001,1
Jiaqi Ma 0001,Linlin Shen,1
Jiaqi Ma 0001,Philip S. Yu,1
Lifang He 0001,Linlin Shen,1
Linlin Shen,Philip S. Yu,1
Erdal Kuzey,Gerhard Weikum,1
Erdal Kuzey,Jannik Strötgen,1
Erdal Kuzey,Vinay Setty,1
Gerhard Weikum,Jannik Strötgen,2
Gerhard Weikum,Vinay Setty,1
Jannik Strötgen,Vinay Setty,1
Ambuj K. Singh,Ananthram Swami,1
Ambuj K. Singh,Arlei Silva,1
Ambuj K. Singh,Prithwish Basu,1
Ambuj K. Singh,Xuan-Hong Dang,1
Ananthram Swami,Arlei Silva,1
Ananthram Swami,Prithwish Basu,1
Ananthram Swami,Xuan-Hong Dang,1
Arlei Silva,Prithwish Basu,1
Arlei Silva,Xuan-Hong Dang,1
Prithwish Basu,Xuan-Hong Dang,1
Keng-hao Chang,Ruofei Zhang,1
Keng-hao Chang,Shuangfei Zhai,1
Keng-hao Chang,Zhongfei (Mark) Zhang,1
Ruofei Zhang,Shuangfei Zhai,1
Ruofei Zhang,Zhongfei (Mark) Zhang,1
Shuangfei Zhai,Zhongfei (Mark) Zhang,1
Chih-Jen Lin,Mu-Chu Lee,1
Chih-Jen Lin,Wei-Lin Chiang,1
Mu-Chu Lee,Wei-Lin Chiang,1
Martin Pál,Renato Paes Leme,1
Martin Pál,Sergei Vassilvitskii,1
Renato Paes Leme,Sergei Vassilvitskii,1
Da Yan 0001,Huanhuan Wu,1
Da Yan 0001,James Cheng,1
Da Yan 0001,John C. S. Lui,1
Da Yan 0001,Shuigeng Zhou,1
Da Yan 0001,Yi Yang,1
Huanhuan Wu,James Cheng,1
Huanhuan Wu,John C. S. Lui,1
Huanhuan Wu,Shuigeng Zhou,1
Huanhuan Wu,Yi Yang,1
James Cheng,John C. S. Lui,1
James Cheng,Shuigeng Zhou,1
James Cheng,Yi Yang,1
John C. S. Lui,Shuigeng Zhou,1
John C. S. Lui,Yi Yang,1
Shuigeng Zhou,Yi Yang,1
Amarjeet Singh 0001,Kamin Whitehouse,1
Amarjeet Singh 0001,Nipun Batra 0001,1
Kamin Whitehouse,Nipun Batra 0001,1
Albert Bifet,João Gama 0001,1
Albert Bifet,Latifur Khan,1
Albert Bifet,Wei Fan 0001,1
Gianmarco De Francisci Morales,João Gama 0001,1
Gianmarco De Francisci Morales,Latifur Khan,1
Gianmarco De Francisci Morales,Wei Fan 0001,1
João Gama 0001,Latifur Khan,1
João Gama 0001,Wei Fan 0001,1
Latifur Khan,Wei Fan 0001,1
Binbin Lin,Ian Davidson,1
Binbin Lin,Mojtaba Sedigh Fazli,1
Ian Davidson,Jieping Ye,1
Ian Davidson,Milad Makkie,1
Ian Davidson,Mojtaba Sedigh Fazli,1
Ian Davidson,Shannon Quinn,1
Ian Davidson,Tianming Liu,1
Ian Davidson,Xiang Li 0001,1
Jieping Ye,Mojtaba Sedigh Fazli,1
Milad Makkie,Mojtaba Sedigh Fazli,1
Mojtaba Sedigh Fazli,Shannon Quinn,1
Mojtaba Sedigh Fazli,Tianming Liu,1
Mojtaba Sedigh Fazli,Xiang Li 0001,1
Bistra Dilkina,Duen Horng Chau,1
Bistra Dilkina,Matthew Hinds-Aldrich,1
Bistra Dilkina,Michael A. Madaio,1
Bistra Dilkina,Oliver L. Haimson,1
Bistra Dilkina,Shang-Tse Chen,1
Bistra Dilkina,Wenwen Zhang,1
Bistra Dilkina,Xiang Cheng 0002,1
Duen Horng Chau,Matthew Hinds-Aldrich,1
Duen Horng Chau,Michael A. Madaio,1
Duen Horng Chau,Oliver L. Haimson,1
Duen Horng Chau,Shang-Tse Chen,1
Duen Horng Chau,Wenwen Zhang,1
Duen Horng Chau,Xiang Cheng 0002,1
Matthew Hinds-Aldrich,Michael A. Madaio,1
Matthew Hinds-Aldrich,Oliver L. Haimson,1
Matthew Hinds-Aldrich,Shang-Tse Chen,1
Matthew Hinds-Aldrich,Wenwen Zhang,1
Matthew Hinds-Aldrich,Xiang Cheng 0002,1
Michael A. Madaio,Oliver L. Haimson,1
Michael A. Madaio,Shang-Tse Chen,1
Michael A. Madaio,Wenwen Zhang,1
Michael A. Madaio,Xiang Cheng 0002,1
Oliver L. Haimson,Shang-Tse Chen,1
Oliver L. Haimson,Wenwen Zhang,1
Oliver L. Haimson,Xiang Cheng 0002,1
Shang-Tse Chen,Wenwen Zhang,1
Shang-Tse Chen,Xiang Cheng 0002,1
Wenwen Zhang,Xiang Cheng 0002,1
Ayesha Mahmud,C. P. T. Estella Patterson,1
Ayesha Mahmud,Crystal Cody,1
Ayesha Mahmud,Jennifer Helsby,1
Ayesha Mahmud,Joe Walsh,1
Ayesha Mahmud,Kenneth Joseph,1
Ayesha Mahmud,Lauren Haynes,1
Ayesha Mahmud,Rayid Ghani,1
Ayesha Mahmud,Samuel Carton,1
Ayesha Mahmud,Youngsoo Park,1
C. P. T. Estella Patterson,Crystal Cody,1
C. P. T. Estella Patterson,Jennifer Helsby,1
C. P. T. Estella Patterson,Joe Walsh,1
C. P. T. Estella Patterson,Kenneth Joseph,1
C. P. T. Estella Patterson,Lauren Haynes,1
C. P. T. Estella Patterson,Rayid Ghani,1
C. P. T. Estella Patterson,Samuel Carton,1
C. P. T. Estella Patterson,Youngsoo Park,1
Crystal Cody,Jennifer Helsby,1
Crystal Cody,Joe Walsh,1
Crystal Cody,Kenneth Joseph,1
Crystal Cody,Lauren Haynes,1
Crystal Cody,Rayid Ghani,1
Crystal Cody,Samuel Carton,1
Crystal Cody,Youngsoo Park,1
Jennifer Helsby,Joe Walsh,1
Jennifer Helsby,Kenneth Joseph,1
Jennifer Helsby,Lauren Haynes,1
Jennifer Helsby,Rayid Ghani,1
Jennifer Helsby,Samuel Carton,1
Jennifer Helsby,Youngsoo Park,1
Joe Walsh,Kenneth Joseph,1
Joe Walsh,Lauren Haynes,2
Joe Walsh,Rayid Ghani,3
Joe Walsh,Samuel Carton,1
Joe Walsh,Youngsoo Park,1
Kenneth Joseph,Lauren Haynes,1
Kenneth Joseph,Rayid Ghani,1
Kenneth Joseph,Samuel Carton,1
Kenneth Joseph,Youngsoo Park,1
Lauren Haynes,Rayid Ghani,2
Lauren Haynes,Samuel Carton,1
Lauren Haynes,Youngsoo Park,1
Rayid Ghani,Samuel Carton,1
Rayid Ghani,Youngsoo Park,1
Samuel Carton,Youngsoo Park,1
Alon Shalita,Brian Karrer,1
Alon Shalita,Giuseppe Ottaviano,1
Alon Shalita,Igor Kabiljo,1
Alon Shalita,Laxman Dhulipala,1
Alon Shalita,Sergey Pupyrev,1
Brian Karrer,Giuseppe Ottaviano,1
Brian Karrer,Igor Kabiljo,1
Brian Karrer,Laxman Dhulipala,1
Brian Karrer,Sergey Pupyrev,1
Giuseppe Ottaviano,Igor Kabiljo,1
Giuseppe Ottaviano,Laxman Dhulipala,1
Giuseppe Ottaviano,Sergey Pupyrev,1
Igor Kabiljo,Laxman Dhulipala,1
Igor Kabiljo,Sergey Pupyrev,1
Laxman Dhulipala,Sergey Pupyrev,1
Abhishek Gupta,Evangelia Christakopoulou,1
Abhishek Gupta,Shipeng Yu,1
Evangelia Christakopoulou,Shipeng Yu,1
Bo Zhao,David Stein,1
Bo Zhao,Fedor Borisyuk,1
Bo Zhao,Krishnaram Kenthapadi,1
David Stein,Fedor Borisyuk,1
David Stein,Krishnaram Kenthapadi,1
Fedor Borisyuk,Krishnaram Kenthapadi,1
Antonio Maccioni,Daniel J. Abadi,1
Ira Assent,Martin Storgaard,1
Ira Assent,Son T. Mai,1
Martin Storgaard,Son T. Mai,1
Alessandro Epasto,Eli Upfal,1
Alessandro Epasto,Lorenzo De Stefani,1
Alessandro Epasto,Matteo Riondato,1
Eli Upfal,Lorenzo De Stefani,1
Eli Upfal,Matteo Riondato,2
Lorenzo De Stefani,Matteo Riondato,1
Eric Horvitz,John Paparrizos,1
Eric Horvitz,Ryen W. White,1
John Paparrizos,Ryen W. White,1
B. Aditya Prakash,Naren Ramakrishnan,1
Chunqiu Zeng,Shekoofeh Mokhtari,1
Qing Wang 0016,Shekoofeh Mokhtari,1
Shekoofeh Mokhtari,Tao Li 0001,1
Ashwin Venkataraman,Lakshminarayanan Subramanian,1
Ashwin Venkataraman,Srikanth Jagabathula,1
Ashwin Venkataraman,Sunandan Chakraborty,1
Lakshminarayanan Subramanian,Srikanth Jagabathula,1
Lakshminarayanan Subramanian,Sunandan Chakraborty,1
Srikanth Jagabathula,Sunandan Chakraborty,1
Jianfei Chen 0001,Jun Zhu 0001,2
Jianfei Chen 0001,Yuan Yang,1
Jun Zhu 0001,Yuan Yang,1
Chris Smith-Clarke,Licia Capra,1
Bor-Yiing Su,Dennis Fetterly,1
Bor-Yiing Su,Eugene J. Shekita,1
Bor-Yiing Su,Steffen Rendle,1
Dennis Fetterly,Eugene J. Shekita,1
Dennis Fetterly,Steffen Rendle,1
Eugene J. Shekita,Steffen Rendle,1
Alexey Drutsa,Alexey Poyarkov,1
Alexey Drutsa,Andrey Khalyavin,1
Alexey Drutsa,Gleb Gusev,1
Alexey Drutsa,Pavel Serdyukov,1
Alexey Poyarkov,Andrey Khalyavin,1
Alexey Poyarkov,Gleb Gusev,1
Alexey Poyarkov,Pavel Serdyukov,1
Andrey Khalyavin,Gleb Gusev,1
Andrey Khalyavin,Pavel Serdyukov,1
Gleb Gusev,Pavel Serdyukov,1
Jure Leskovec,Robert West 0001,2
Jure Leskovec,Srijan Kumar,1
Robert West 0001,Srijan Kumar,1
Alessandra Sala,Deepak Ajwani,1
Alessandra Sala,Jiongqian Liang,1
Alessandra Sala,Patrick K. Nicholson,1
Alessandra Sala,Srinivasan Parthasarathy 0001,1
Deepak Ajwani,Jiongqian Liang,1
Deepak Ajwani,Patrick K. Nicholson,1
Deepak Ajwani,Srinivasan Parthasarathy 0001,1
Jiongqian Liang,Patrick K. Nicholson,1
Jiongqian Liang,Srinivasan Parthasarathy 0001,2
Patrick K. Nicholson,Srinivasan Parthasarathy 0001,1
Chen Chen 0022,Hanghang Tong,1
Chen Chen 0022,Lei Xie,1
Chen Chen 0022,Lei Ying,1
Chen Chen 0022,Qing He,1
Hanghang Tong,Lei Xie,1
Hanghang Tong,Lei Ying,1
Hanghang Tong,Qing He,1
Lei Xie,Lei Ying,1
Lei Xie,Qing He,1
Lei Ying,Qing He,1
Guoqing Zheng,Jaime G. Carbonell,1
Guoqing Zheng,Yiming Yang,1
Jaime G. Carbonell,Yiming Yang,1
Aston Zhang,Quanquan Gu,1
Yasuko Matsubara,Yasushi Sakurai,2
Christos Faloutsos,Jiawei Han 0001,1
Christos Faloutsos,Meng Jiang 0001,1
Jiawei Han 0001,Meng Jiang 0001,1
Alexey Borisov,Ilya Markov,1
Alexey Borisov,Maarten de Rijke,2
Alexey Borisov,Pavel Serdyukov,2
Ilya Markov,Maarten de Rijke,1
Ilya Markov,Pavel Serdyukov,1
Maarten de Rijke,Pavel Serdyukov,2
Christoph Studer,Frans Schalekamp,1
Christoph Studer,Hod Lipson,1
Christoph Studer,Igor Labutov,1
Christoph Studer,Kelvin Luu,1
Frans Schalekamp,Hod Lipson,1
Frans Schalekamp,Igor Labutov,1
Frans Schalekamp,Kelvin Luu,1
Hod Lipson,Igor Labutov,1
Hod Lipson,Kelvin Luu,1
Igor Labutov,Kelvin Luu,1
Bistra Dilkina,Constantine Dovrolis,1
Bistra Dilkina,Payam Siyari,1
Constantine Dovrolis,Payam Siyari,1
Igor Labutov,Siddharth Reddy,1
Igor Labutov,Siddhartha Banerjee,1
Igor Labutov,Thorsten Joachims,1
Siddharth Reddy,Siddhartha Banerjee,1
Siddharth Reddy,Thorsten Joachims,1
Siddhartha Banerjee,Thorsten Joachims,1
Cheng-Kang Hsieh,Deborah Estrin,1
Cheng-Kang Hsieh,Honghao Wei,1
Cheng-Kang Hsieh,Longqi Yang,1
Cheng-Kang Hsieh,Mor Naaman,1
Deborah Estrin,Honghao Wei,1
Deborah Estrin,Longqi Yang,1
Deborah Estrin,Mor Naaman,1
Honghao Wei,Longqi Yang,1
Honghao Wei,Mor Naaman,1
Longqi Yang,Mor Naaman,1
David Page,James A. Thomson,1
David Page,Michael Caldwell,1
David Page,Peggy L. Peissig,1
