From,To,weight
Susan T. Dumais,Tarfah Alrashed,1
Baoxu Shi,How Jing,1
Baoxu Shi,Jaewon Yang,1
Baoxu Shi,Qi He,1
Baoxu Shi,Tim Weninger,1
How Jing,Jaewon Yang,1
How Jing,Qi He,1
How Jing,Tim Weninger,1
Jaewon Yang,Tim Weninger,1
Qi He,Tim Weninger,1
Guangxu Mei,Li Pan,1
Guangxu Mei,Shijun Liu,1
Guangxu Mei,Ziyu Guo,1
Li Pan,Ziyu Guo,1
Shijun Liu,Ziyu Guo,1
Fan Zhang,Hongtu Zhu,1
Fan Zhang,Jieping Ye,1
Fan Zhang,Xiaocheng Tang,1
Fan Zhang,Yintai Ma,1
Fan Zhang,Zhaodong Wang,1
Fan Zhang,Zhe Xu,1
Fan Zhang,Zhiwei (Tony) Qin,1
Hongtu Zhu,Xiaocheng Tang,1
Hongtu Zhu,Yintai Ma,2
Hongtu Zhu,Zhaodong Wang,1
Hongtu Zhu,Zhe Xu,1
Hongtu Zhu,Zhiwei (Tony) Qin,2
Jieping Ye,Yintai Ma,2
Jieping Ye,Zhaodong Wang,1
Jieping Ye,Zhe Xu,1
Xiaocheng Tang,Yintai Ma,1
Xiaocheng Tang,Zhaodong Wang,1
Xiaocheng Tang,Zhe Xu,1
Xiaocheng Tang,Zhiwei (Tony) Qin,1
Yintai Ma,Zhaodong Wang,1
Yintai Ma,Zhe Xu,1
Yintai Ma,Zhiwei (Tony) Qin,2
Zhaodong Wang,Zhe Xu,1
Zhaodong Wang,Zhiwei (Tony) Qin,1
Zhe Xu,Zhiwei (Tony) Qin,1
Rachel Krohn,Tim Weninger,1
Abhilash Reddy Chenreddy,Parshan Pakiman,1
Abhilash Reddy Chenreddy,Ranganathan Chandrasekaran,1
Abhilash Reddy Chenreddy,Rick Abens,1
Abhilash Reddy Chenreddy,Selvaprabu Nadarajah,1
Parshan Pakiman,Ranganathan Chandrasekaran,1
Parshan Pakiman,Rick Abens,1
Parshan Pakiman,Selvaprabu Nadarajah,1
Ranganathan Chandrasekaran,Rick Abens,1
Ranganathan Chandrasekaran,Selvaprabu Nadarajah,1
Rick Abens,Selvaprabu Nadarajah,1
Anna Feldman,Aparna S. Varde,1
Anna Feldman,Pooja Bhagat,1
Aparna S. Varde,Pooja Bhagat,1
Jia Zeng,Lei Chen 0002,1
Jia Zeng,Lei Chen 0031,1
Jia Zeng,Xialiang Tong,1
Lei Chen 0002,Lei Chen 0031,1
Lei Chen 0002,Mingxuan Yuan,1
Lei Chen 0002,Xialiang Tong,1
Lei Chen 0031,Mingxuan Yuan,1
Lei Chen 0031,Xialiang Tong,1
Mingxuan Yuan,Xialiang Tong,1
Donglin Wang,Sibo Gai,1
Donglin Wang,Zhengyu Chen,1
Sibo Gai,Zhengyu Chen,1
Aleksandrs Slivkins,Jieming Mao,1
Aleksandrs Slivkins,Nicole Immorlica,1
Aleksandrs Slivkins,Zhiwei Steven Wu,1
Jieming Mao,Zhiwei Steven Wu,1
Nicole Immorlica,Zhiwei Steven Wu,1
Jian Pei,Jianxin Ma,1
Jian Pei,Ke Tu,1
Jianxin Ma,Ke Tu,1
Jianxin Ma,Peng Cui 0001,1
Jianxin Ma,Wenwu Zhu 0001,1
Ke Tu,Peng Cui 0001,1
Ke Tu,Wenwu Zhu 0001,1
Bhavani M. Thuraisingham,Gbadebo Ayoade,1
Bhavani M. Thuraisingham,Hemeng Tao,1
Bhavani M. Thuraisingham,Latifur Khan,2
Bhavani M. Thuraisingham,Yang Gao 0027,2
Bhavani M. Thuraisingham,Yi-Fan Li,1
Gbadebo Ayoade,Hemeng Tao,1
Gbadebo Ayoade,Latifur Khan,1
Gbadebo Ayoade,Yang Gao 0027,1
Gbadebo Ayoade,Yi-Fan Li,1
Hemeng Tao,Latifur Khan,1
Hemeng Tao,Yang Gao 0027,1
Hemeng Tao,Yi-Fan Li,1
Baoxin Zhao,Chuanyuan Song,1
Baoxin Zhao,Haoyi Xiong,1
Baoxin Zhao,Jun Huan,1
Baoxin Zhao,Licheng Wang,1
Baoxin Zhao,Liping Liu,1
Baoxin Zhao,Shengwen Yang,1
Baoxin Zhao,Sijia Yang,1
Baoxin Zhao,Zeyu Chen,1
Baoxin Zhao,Zhi Feng,1
Chuanyuan Song,Haoyi Xiong,1
Chuanyuan Song,Jun Huan,1
Chuanyuan Song,Licheng Wang,1
Chuanyuan Song,Liping Liu,1
Chuanyuan Song,Shengwen Yang,1
Chuanyuan Song,Sijia Yang,1
Chuanyuan Song,Zeyu Chen,1
Chuanyuan Song,Zhi Feng,1
Haoyi Xiong,Jun Huan,1
Haoyi Xiong,Licheng Wang,1
Haoyi Xiong,Liping Liu,1
Haoyi Xiong,Shengwen Yang,1
Haoyi Xiong,Sijia Yang,1
Haoyi Xiong,Zeyu Chen,1
Haoyi Xiong,Zhi Feng,1
Jun Huan,Licheng Wang,1
Jun Huan,Liping Liu,1
Jun Huan,Shengwen Yang,1
Jun Huan,Sijia Yang,1
Jun Huan,Zeyu Chen,1
Jun Huan,Zhi Feng,1
Licheng Wang,Liping Liu,1
Licheng Wang,Shengwen Yang,1
Licheng Wang,Sijia Yang,1
Licheng Wang,Zeyu Chen,1
Licheng Wang,Zhi Feng,1
Liping Liu,Shengwen Yang,1
Liping Liu,Sijia Yang,1
Liping Liu,Zeyu Chen,1
Liping Liu,Zhi Feng,1
Shengwen Yang,Sijia Yang,1
Shengwen Yang,Zeyu Chen,1
Shengwen Yang,Zhi Feng,1
Sijia Yang,Zeyu Chen,1
Sijia Yang,Zhi Feng,1
Zeyu Chen,Zhi Feng,1
Archit Sakhadeo,Gerhard Weikum,1
Archit Sakhadeo,Jeff Z. Pan,1
Archit Sakhadeo,Julien Romero,1
Archit Sakhadeo,Koninika Pal,1
Archit Sakhadeo,Simon Razniewski,1
Gerhard Weikum,Jeff Z. Pan,1
Gerhard Weikum,Julien Romero,1
Gerhard Weikum,Koninika Pal,1
Jeff Z. Pan,Julien Romero,1
Jeff Z. Pan,Koninika Pal,1
Jeff Z. Pan,Simon Razniewski,1
Julien Romero,Koninika Pal,1
Julien Romero,Simon Razniewski,1
Koninika Pal,Simon Razniewski,1
Essa Alhazmi,Nazim Choudhury,1
Chao Feng,Lin Guo,1
Chao Feng,Miao Fan,1
Chao Feng,Mingming Sun,1
Chao Feng,Ping Li 0001,1
Lin Guo,Miao Fan,1
Lin Guo,Mingming Sun,1
Lin Guo,Ping Li 0001,1
Akbar Siami Namin,Fahimeh Mirza Soltani,1
Akbar Siami Namin,Faranak Abri,1
Akbar Siami Namin,Mahdi Adl Khanghah,1
Fahimeh Mirza Soltani,Faranak Abri,1
Fahimeh Mirza Soltani,Mahdi Adl Khanghah,1
Fahimeh Mirza Soltani,Sima Siami-Namini,1
Faranak Abri,Mahdi Adl Khanghah,1
Faranak Abri,Sima Siami-Namini,1
Mahdi Adl Khanghah,Sima Siami-Namini,1
Chenyang Wang,Min Zhang 0006,2
Chenyang Wang,Shaoping Ma,2
Chenyang Wang,Weizhi Ma,2
Chenyang Wang,Woojeong Jin,1
Chenyang Wang,Xiang Ren 0001,1
Chenyang Wang,Yiqun Liu 0001,2
Chenyang Wang,Yue Cao,1
Min Zhang 0006,Weizhi Ma,3
Min Zhang 0006,Woojeong Jin,1
Min Zhang 0006,Xiang Ren 0001,1
Min Zhang 0006,Yue Cao,1
Shaoping Ma,Weizhi Ma,3
Shaoping Ma,Woojeong Jin,1
Shaoping Ma,Xiang Ren 0001,1
Shaoping Ma,Yue Cao,1
Weizhi Ma,Woojeong Jin,1
Weizhi Ma,Xiang Ren 0001,1
Weizhi Ma,Yiqun Liu 0001,3
Weizhi Ma,Yue Cao,1
Woojeong Jin,Xiang Ren 0001,1
Woojeong Jin,Yiqun Liu 0001,1
Woojeong Jin,Yue Cao,1
Xiang Ren 0001,Yiqun Liu 0001,1
Xiang Ren 0001,Yue Cao,1
Yiqun Liu 0001,Yue Cao,1
Dae Hoon Park,Yi Chang 0001,1
Saurabh Verma,Zhi-Li Zhang,1
Henry X. Liu,Hongtu Zhu,1
Henry X. Liu,Jianfeng Zheng,1
Henry X. Liu,Jieping Ye,1
Henry X. Liu,Tao Huang,1
Henry X. Liu,Yintai Ma,1
Henry X. Liu,Zhiwei (Tony) Qin,1
Hongtu Zhu,Jianfeng Zheng,1
Hongtu Zhu,Tao Huang,1
Jianfeng Zheng,Jieping Ye,1
Jianfeng Zheng,Tao Huang,1
Jianfeng Zheng,Yintai Ma,1
Jianfeng Zheng,Zhiwei (Tony) Qin,1
Jieping Ye,Tao Huang,1
Tao Huang,Yintai Ma,1
Tao Huang,Zhiwei (Tony) Qin,1
Reinhard Moratz,Sören Stöhrmann,1
Reinhard Moratz,Vera Kamp,1
Sören Stöhrmann,Vera Kamp,1
Cheng-Te Li,Pei-Chi Wang,1
Aria Khademi,David Foley,1
Aria Khademi,Sanghack Lee,1
Aria Khademi,Vasant G. Honavar,1
David Foley,Sanghack Lee,1
David Foley,Vasant G. Honavar,1
Sanghack Lee,Vasant G. Honavar,1
Jilles Vreeken,Kenji Yamanishi,1
Daby Sow,Kenney Ng,1
Daby Sow,Ping Zhang 0016,1
Daby Sow,Sanjoy Dey,1
Kenney Ng,Ping Zhang 0016,1
Kenney Ng,Sanjoy Dey,1
Ping Zhang 0016,Sanjoy Dey,1
Fan Zhou 0002,Xiaoli Yue,1
Goce Trajcevski,Xiaoli Yue,1
Kunpeng Zhang,Xiaoli Yue,1
Ting Zhong,Xiaoli Yue,1
Fabrizio Lillo,Salvatore Ruggieri,1
Jure Leskovec,Mitchell L. Gordon,1
Jure Leskovec,Tim Althoff,1
Mitchell L. Gordon,Tim Althoff,1
Alex Chin,Johan Ugander,1
Alex Chin,Kristen M. Altenburger,1
Alex Chin,Yatong Chen,1
Johan Ugander,Kristen M. Altenburger,1
Johan Ugander,Yatong Chen,1
Kristen M. Altenburger,Yatong Chen,1
Ping Zhang,Songsong Mo,1
Ping Zhang,Yipeng Zhang,1
Ping Zhang,Yuchen Li 0001,1
Ping Zhang,Zhifeng Bao,1
Songsong Mo,Yipeng Zhang,1
Songsong Mo,Yuchen Li 0001,1
Songsong Mo,Zhifeng Bao,1
Yipeng Zhang,Yuchen Li 0001,1
Yipeng Zhang,Zhifeng Bao,1
Yuchen Li 0001,Zhifeng Bao,1
Derek Yang,Jiang Bian 0002,1
Derek Yang,Li Zhao 0007,1
Derek Yang,Tao Qin,1
Derek Yang,Tie-Yan Liu,1
Derek Yang,Zhige Li,1
Jiang Bian 0002,Tao Qin,1
Jiang Bian 0002,Zhige Li,1
Li Zhao 0007,Tao Qin,1
Li Zhao 0007,Zhige Li,1
Tao Qin,Tie-Yan Liu,1
Tao Qin,Zhige Li,1
Tie-Yan Liu,Zhige Li,1
Sébastien Lahaie,Yuan Deng,1
Deng-Bao Wang,Li Li 0006,1
Deng-Bao Wang,Min-Ling Zhang,1
Li Li 0006,Min-Ling Zhang,1
Linh Nguyen,Tsukasa Ishigaki,1
Banafsheh Sadeghi,Dominique Ritley,1
Banafsheh Sadeghi,Monika Ray,1
Banafsheh Sadeghi,Patrick S. Romano,1
Dominique Ritley,Monika Ray,1
Dominique Ritley,Patrick S. Romano,1
Monika Ray,Patrick S. Romano,1
Chenxi Wang,Yaodong Yang,1
Guobin Wu,Yaodong Yang,1
Jieping Ye,Yaodong Yang,1
Jun Wang 0012,Yaodong Yang,1
Minne Li,Yaodong Yang,1
Yan Jiao,Yaodong Yang,1
Yaodong Yang,Zhiwei Qin,1
Ali Anaissi,Fang Chen 0001,1
Ali Anaissi,Hongda Tian,1
Ali Anaissi,Nguyen Lu Dang Khoa,1
Ali Anaissi,Yang Wang 0002,1
Fang Chen 0001,Hongda Tian,1
Fang Chen 0001,Nguyen Lu Dang Khoa,1
Fang Chen 0001,Yang Wang 0002,1
Hongda Tian,Nguyen Lu Dang Khoa,1
Hongda Tian,Yang Wang 0002,1
Nguyen Lu Dang Khoa,Yang Wang 0002,1
Deyu Tian,Dongwei Xiang,1
Deyu Tian,Shuyu Zheng,1
Deyu Tian,Xuanzhe Liu,1
Deyu Tian,Yun Ma 0002,1
Dongwei Xiang,Shuyu Zheng,1
Dongwei Xiang,Xuanzhe Liu,1
Dongwei Xiang,Yun Ma 0002,1
Shuyu Zheng,Xuanzhe Liu,1
Shuyu Zheng,Yun Ma 0002,1
Xuanzhe Liu,Yun Ma 0002,1
Ashish Kundu,Dong Su,1
Ashish Kundu,Elisa Bertino,1
Ashish Kundu,Hasini Gunasinghe,1
Ashish Kundu,Hugo Krawczyk,1
Ashish Kundu,Kapil Singh,1
Ashish Kundu,Suresh Chari,1
Dong Su,Elisa Bertino,1
Dong Su,Hasini Gunasinghe,1
Dong Su,Hugo Krawczyk,1
Dong Su,Kapil Singh,1
Dong Su,Suresh Chari,1
Elisa Bertino,Hasini Gunasinghe,1
Elisa Bertino,Hugo Krawczyk,1
Elisa Bertino,Kapil Singh,1
Elisa Bertino,Suresh Chari,1
Hasini Gunasinghe,Hugo Krawczyk,1
Hasini Gunasinghe,Kapil Singh,1
Hasini Gunasinghe,Suresh Chari,1
Hugo Krawczyk,Kapil Singh,1
Hugo Krawczyk,Suresh Chari,1
Kapil Singh,Suresh Chari,1
Hideaki Okamoto,Hitoshi Iyatomi,1
Hideaki Okamoto,Jun Hashimoto,1
Hideaki Okamoto,Quan Huu Cap,1
Hideaki Okamoto,Takakiyo Nomura,1
Hitoshi Iyatomi,Jun Hashimoto,1
Hitoshi Iyatomi,Takakiyo Nomura,1
Jun Hashimoto,Quan Huu Cap,1
Jun Hashimoto,Takakiyo Nomura,1
Quan Huu Cap,Takakiyo Nomura,1
Abdullah-Al Mamun 0002,Nalini Ravishanker,1
Abdullah-Al Mamun 0002,Sanguthevar Rajasekaran,1
Abdullah-Al Mamun 0002,Xingyu Cai,1
Abdullah-Al Mamun 0002,Zigeng Wang,1
Nalini Ravishanker,Sanguthevar Rajasekaran,1
Nalini Ravishanker,Xingyu Cai,1
Nalini Ravishanker,Zigeng Wang,1
Sanguthevar Rajasekaran,Zigeng Wang,1
Xingyu Cai,Zigeng Wang,1
Evangelos P. Markatos,Nicolas Kourtellis,1
Evangelos P. Markatos,Panagiotis Papadopoulos,1
Nicolas Kourtellis,Panagiotis Papadopoulos,1
Bi-Cun Xu,Kai Ming Ting,1
Bi-Cun Xu,Zhi-Hua Zhou,1
Kai Ming Ting,Zhi-Hua Zhou,1
Adrien Guille,Julien Velcin,1
Adrien Guille,Robin Brochier,1
Julien Velcin,Robin Brochier,1
André Luckow,Philipp Ross,1
Dawei Yin,Jiliang Tang,1
Dawei Yin,Qing Li 0001,1
Dawei Yin,Wenqi Fan,1
Dawei Yin,Yao Ma 0001,1
Dawei Yin,Yihong Eric Zhao,1
Dawei Yin,Yuan He,1
Jiliang Tang,Qing Li 0001,1
Jiliang Tang,Wenqi Fan,1
Jiliang Tang,Yao Ma 0001,2
Jiliang Tang,Yihong Eric Zhao,1
Jiliang Tang,Yuan He,1
Qing Li 0001,Wenqi Fan,1
Qing Li 0001,Yao Ma 0001,1
Qing Li 0001,Yihong Eric Zhao,1
Qing Li 0001,Yuan He,1
Wenqi Fan,Yao Ma 0001,1
Wenqi Fan,Yihong Eric Zhao,1
Wenqi Fan,Yuan He,1
Yao Ma 0001,Yihong Eric Zhao,1
Yao Ma 0001,Yuan He,1
Yihong Eric Zhao,Yuan He,1
Hongyi Liu 0003,Shang Liu,1
Hongyi Liu 0003,Xinghai Hu,1
Hongyi Liu 0003,Zhenzhong Chen,1
Shang Liu,Xinghai Hu,1
Shang Liu,Zhenzhong Chen,1
Xinghai Hu,Zhenzhong Chen,1
Dong Wang,Yan Zhang,1
Dong Wang,Yuan Zhang,1
Yan Zhang,Yuan Zhang,1
Ahmad Al-Shishtawy,Jon Reginbald Ivarsson,1
Ahmad Al-Shishtawy,Vladimir Vlassov,1
Ahmad Al-Shishtawy,Zainab Abbas,1
Jon Reginbald Ivarsson,Vladimir Vlassov,1
Jon Reginbald Ivarsson,Zainab Abbas,1
Vladimir Vlassov,Zainab Abbas,1
Ichiro Takeuchi,Masayuki Karasuyama,1
Ichiro Takeuchi,Tomoki Yoshida,1
Masayuki Karasuyama,Tomoki Yoshida,1
Chen Ding 0004,Shaina Raza,1
Henry Coxe,Jacob van der Leeuw,1
Henry Coxe,Shanni Lam,1
Henry Coxe,Wayne Ying,1
Henry Coxe,Zachary Dodds,1
Jacob van der Leeuw,Shanni Lam,1
Jacob van der Leeuw,Wayne Ying,1
Jacob van der Leeuw,Zachary Dodds,1
Shanni Lam,Wayne Ying,1
Shanni Lam,Zachary Dodds,1
Wayne Ying,Zachary Dodds,1
Chengfeng Xu,Hui Xiong 0001,1
Chengfeng Xu,Jiajie Xu 0001,1
Chengfeng Xu,Pengpeng Zhao,1
Chengfeng Xu,Victor S. Sheng,1
Chengfeng Xu,Xiaofang Zhou 0001,1
Chengfeng Xu,Yanchi Liu,1
Chengfeng Xu,Zhiming Cui,1
Hui Xiong 0001,Jiajie Xu 0001,1
Hui Xiong 0001,Pengpeng Zhao,1
Hui Xiong 0001,Victor S. Sheng,1
Hui Xiong 0001,Xiaofang Zhou 0001,1
Hui Xiong 0001,Zhiming Cui,1
Jiajie Xu 0001,Pengpeng Zhao,1
Jiajie Xu 0001,Victor S. Sheng,1
Jiajie Xu 0001,Xiaofang Zhou 0001,1
Jiajie Xu 0001,Yanchi Liu,1
Jiajie Xu 0001,Zhiming Cui,1
Pengpeng Zhao,Victor S. Sheng,1
Pengpeng Zhao,Xiaofang Zhou 0001,1
Pengpeng Zhao,Yanchi Liu,1
Pengpeng Zhao,Zhiming Cui,1
Victor S. Sheng,Xiaofang Zhou 0001,1
Victor S. Sheng,Yanchi Liu,1
Victor S. Sheng,Zhiming Cui,1
Xiaofang Zhou 0001,Yanchi Liu,1
Xiaofang Zhou 0001,Zhiming Cui,1
Yanchi Liu,Zhiming Cui,1
Nargis Pervin,Nikhila Remala,1
Nargis Pervin,Pratyush Yadav,1
Nikhila Remala,Pratyush Yadav,1
Axel Stebner,Fabian Windheuser,1
Axel Stebner,Falco Dürsch,1
Axel Stebner,Felix Naumann,1
Axel Stebner,Hazar Harmouch,1
Axel Stebner,Lan Jiang 0001,1
Axel Stebner,Maxi Fischer,1
Axel Stebner,Nils Strelow,1
Axel Stebner,Thorsten Papenbrock,1
Axel Stebner,Tim Friedrich,1
Axel Stebner,Tobias Bleifuß,1
Fabian Windheuser,Falco Dürsch,1
Fabian Windheuser,Felix Naumann,1
Fabian Windheuser,Hazar Harmouch,1
Fabian Windheuser,Lan Jiang 0001,1
Fabian Windheuser,Maxi Fischer,1
Fabian Windheuser,Nils Strelow,1
Fabian Windheuser,Thorsten Papenbrock,1
Fabian Windheuser,Tim Friedrich,1
Fabian Windheuser,Tobias Bleifuß,1
Falco Dürsch,Felix Naumann,1
Falco Dürsch,Hazar Harmouch,1
Falco Dürsch,Lan Jiang 0001,1
Falco Dürsch,Maxi Fischer,1
Falco Dürsch,Nils Strelow,1
Falco Dürsch,Thorsten Papenbrock,1
Falco Dürsch,Tim Friedrich,1
Falco Dürsch,Tobias Bleifuß,1
Felix Naumann,Hazar Harmouch,1
Felix Naumann,Lan Jiang 0001,1
Felix Naumann,Maxi Fischer,1
Felix Naumann,Nils Strelow,1
Felix Naumann,Thorsten Papenbrock,1
Felix Naumann,Tim Friedrich,1
Felix Naumann,Tobias Bleifuß,1
Hazar Harmouch,Lan Jiang 0001,1
Hazar Harmouch,Maxi Fischer,1
Hazar Harmouch,Nils Strelow,1
Hazar Harmouch,Thorsten Papenbrock,1
Hazar Harmouch,Tim Friedrich,1
Hazar Harmouch,Tobias Bleifuß,1
Lan Jiang 0001,Maxi Fischer,1
Lan Jiang 0001,Nils Strelow,1
Lan Jiang 0001,Thorsten Papenbrock,1
Lan Jiang 0001,Tim Friedrich,1
Lan Jiang 0001,Tobias Bleifuß,1
Maxi Fischer,Nils Strelow,1
Maxi Fischer,Thorsten Papenbrock,1
Maxi Fischer,Tim Friedrich,1
Maxi Fischer,Tobias Bleifuß,1
Nils Strelow,Thorsten Papenbrock,1
Nils Strelow,Tim Friedrich,1
Nils Strelow,Tobias Bleifuß,1
Thorsten Papenbrock,Tim Friedrich,1
Thorsten Papenbrock,Tobias Bleifuß,1
Tim Friedrich,Tobias Bleifuß,1
B. Aditya Prakash,Bijaya Adhikari,1
B. Aditya Prakash,Naren Ramakrishnan,1
B. Aditya Prakash,Xinfeng Xu,1
Bijaya Adhikari,Naren Ramakrishnan,1
Bijaya Adhikari,Xinfeng Xu,1
Naren Ramakrishnan,Xinfeng Xu,1
Andrew Stanhope,Danielle Barman,1
Andrew Stanhope,George O. Mohler,1
Andrew Stanhope,Hao Sha,1
Andrew Stanhope,Mohammad Al Hasan,1
Danielle Barman,George O. Mohler,1
Danielle Barman,Hao Sha,1
Danielle Barman,Mohammad Al Hasan,1
George O. Mohler,Hao Sha,1
Hao Sha,Mohammad Al Hasan,1
Ajay Dholakia,Masha Gorkovenko,1
Ajay Dholakia,Miro Hodak,1
Masha Gorkovenko,Miro Hodak,1
Christo Kirov,Katharine Donato,1
Christo Kirov,Kornraphop Kawintiranon,1
Christo Kirov,Laila Wahedi,1
Christo Kirov,Lisa Singh,1
Christo Kirov,Susan Martin,1
Christo Kirov,Yaguang Liu,1
Christo Kirov,Yanchen Wang,1
Christo Kirov,Yifang Wei,1
Katharine Donato,Kornraphop Kawintiranon,1
Katharine Donato,Laila Wahedi,1
Katharine Donato,Lisa Singh,1
Katharine Donato,Susan Martin,1
Katharine Donato,Yaguang Liu,1
Katharine Donato,Yanchen Wang,1
Katharine Donato,Yifang Wei,1
Kornraphop Kawintiranon,Laila Wahedi,1
Kornraphop Kawintiranon,Lisa Singh,1
Kornraphop Kawintiranon,Susan Martin,1
Kornraphop Kawintiranon,Yaguang Liu,1
Kornraphop Kawintiranon,Yanchen Wang,1
Kornraphop Kawintiranon,Yifang Wei,1
Laila Wahedi,Lisa Singh,1
Laila Wahedi,Susan Martin,1
Laila Wahedi,Yaguang Liu,1
Laila Wahedi,Yanchen Wang,1
Laila Wahedi,Yifang Wei,1
Lisa Singh,Susan Martin,1
Lisa Singh,Yaguang Liu,1
Lisa Singh,Yanchen Wang,1
Lisa Singh,Yifang Wei,1
Susan Martin,Yaguang Liu,1
Susan Martin,Yanchen Wang,1
Susan Martin,Yifang Wei,1
Yaguang Liu,Yanchen Wang,1
Yaguang Liu,Yifang Wei,1
Yanchen Wang,Yifang Wei,1
Ben Hutchinson,Emre Kiciman,1
Ben Hutchinson,Krishnaram Kenthapadi,1
Ben Hutchinson,Margaret Mitchell,1
Ben Hutchinson,Sarah Bird,1
Emre Kiciman,Krishnaram Kenthapadi,1
Emre Kiciman,Margaret Mitchell,1
Emre Kiciman,Sarah Bird,1
Krishnaram Kenthapadi,Margaret Mitchell,1
Krishnaram Kenthapadi,Sarah Bird,1
Margaret Mitchell,Sarah Bird,1
Andrés Abeliuk,Anne Lin,1
Andrés Abeliuk,Emilio Ferrara,1
Anne Lin,Emilio Ferrara,1
Jordan Barria-Pineda,Peter Brusilovsky,1
Jordan Barria-Pineda,Xi Liu 0011,1
Jordan Barria-Pineda,Xidao Wen,1
Jordan Barria-Pineda,Yu-Ru Lin,1
Peter Brusilovsky,Xi Liu 0011,1
Peter Brusilovsky,Xidao Wen,1
Peter Brusilovsky,Yu-Ru Lin,1
Xi Liu 0011,Xidao Wen,1
Xi Liu 0011,Yu-Ru Lin,1
Xidao Wen,Yu-Ru Lin,1
Haruo Yokota,Hieu Hanh Le,1
Haruo Yokota,Nesrine Berjab,1
Haruo Yokota,Yunfan Li,1
Hieu Hanh Le,Nesrine Berjab,1
Hieu Hanh Le,Yunfan Li,1
Nesrine Berjab,Yunfan Li,1
Bin Li,Dingqi Yang,1
Bin Li,Paolo Rosso,1
Bin Li,Philippe Cudré-Mauroux,1
Chen Xiao,Katsutoshi Yada,1
Chen Xiao,Ken Ishibashi,1
Katsutoshi Yada,Ken Ishibashi,1
Chengzi Zhang,Hanyu Jiang,1
Chengzi Zhang,Haodi Qi,1
Chengzi Zhang,Kyong Jin Shim,1
Chengzi Zhang,Wende Bu,1
Hanyu Jiang,Haodi Qi,1
Hanyu Jiang,Kyong Jin Shim,1
Hanyu Jiang,Wende Bu,1
Haodi Qi,Kyong Jin Shim,1
Haodi Qi,Wende Bu,1
Kyong Jin Shim,Wende Bu,1
Chris Giblin,Daniel Bauer,1
Chris Giblin,Florian Froese,1
Chris Giblin,Luis Garcés-Erice,1
Chris Giblin,Peter Urbanetz,1
Chris Giblin,Sasa Tomic,1
Chris Giblin,Sean Rooney,1
Daniel Bauer,Florian Froese,1
Daniel Bauer,Luis Garcés-Erice,1
Daniel Bauer,Peter Urbanetz,1
Daniel Bauer,Sasa Tomic,1
Daniel Bauer,Sean Rooney,1
Florian Froese,Luis Garcés-Erice,1
Florian Froese,Peter Urbanetz,1
Florian Froese,Sasa Tomic,1
Florian Froese,Sean Rooney,1
Luis Garcés-Erice,Peter Urbanetz,1
Luis Garcés-Erice,Sasa Tomic,1
Luis Garcés-Erice,Sean Rooney,1
Peter Urbanetz,Sasa Tomic,1
Peter Urbanetz,Sean Rooney,1
Sasa Tomic,Sean Rooney,1
Feng Yu,Wen-Chi Hou,1
Andres Kwasinski,Bruce Hartpence,1
Aidong Yang,Fanyu Meng,1
Aidong Yang,Shuming Zeng,1
Aidong Yang,Ye Ouyang,1
Fanyu Meng,Shuming Zeng,1
Fanyu Meng,Ye Ouyang,1
Shuming Zeng,Ye Ouyang,1
Bo Du 0001,Gang Chun,1
Bo Du 0001,Haifeng Xia,1
Bo Du 0001,Lefei Zhang,1
Bo Du 0001,Shuai Chen,1
Bo Du 0001,Zengmao Wang,1
Gang Chun,Haifeng Xia,1
Gang Chun,Lefei Zhang,1
Gang Chun,Shuai Chen,1
Gang Chun,Zengmao Wang,1
Haifeng Xia,Lefei Zhang,1
Haifeng Xia,Shuai Chen,1
Haifeng Xia,Zengmao Wang,1
Lefei Zhang,Shuai Chen,1
Lefei Zhang,Zengmao Wang,1
Shuai Chen,Zengmao Wang,1
David F. Gleich,Rania Ibrahim,1
Abbas Mazloumi,Ali Jahanshahi,1
Abbas Mazloumi,Hadi Zamani Sabzi,1
Abbas Mazloumi,Mohsen Karimi,1
Ali Jahanshahi,Hadi Zamani Sabzi,1
Ali Jahanshahi,Mohsen Karimi,1
Hadi Zamani Sabzi,Mohsen Karimi,1
Christina Kirsch,Jian Zhang 0002,1
Christina Kirsch,Jinfeng Yi,1
Christina Kirsch,Qiang Wu 0001,1
Christina Kirsch,Yongshun Gong,1
Christina Kirsch,Zhibin Li 0002,1
Jian Zhang 0002,Jinfeng Yi,1
Jian Zhang 0002,Qiang Wu 0001,1
Jian Zhang 0002,Yongshun Gong,1
Jian Zhang 0002,Zhibin Li 0002,1
Jinfeng Yi,Qiang Wu 0001,1
Jinfeng Yi,Yongshun Gong,1
Jinfeng Yi,Zhibin Li 0002,1
Qiang Wu 0001,Yongshun Gong,1
Qiang Wu 0001,Zhibin Li 0002,1
Yongshun Gong,Zhibin Li 0002,1
David Bernhauer,Irena Holubová,1
David Bernhauer,Ladislav Peska,1
David Bernhauer,Martin Svoboda,1
David Bernhauer,Tomás Skopal,1
Irena Holubová,Ladislav Peska,1
Irena Holubová,Martin Svoboda,1
Irena Holubová,Tomás Skopal,1
Ladislav Peska,Martin Svoboda,1
Ladislav Peska,Tomás Skopal,1
Martin Svoboda,Tomás Skopal,1
Haishan Feng,Huang Zheng,1
Haishan Feng,Ke Huang,1
Haishan Feng,Xuanlong Weng,1
Haishan Feng,Yin Luo,1
Huang Zheng,Ke Huang,1
